eid,views,citations
2-s2.0-84919623531,0,1
2-s2.0-84959477655,0,10
2-s2.0-84959540320,0,9
2-s2.0-84945118080,0,24
2-s2.0-84945472364,0,17
2-s2.0-84940881364,0,0
2-s2.0-84940901004,0,15
2-s2.0-84927911151,0,32
2-s2.0-84927909754,0,13
2-s2.0-84927909571,0,81
2-s2.0-84927911859,0,9
2-s2.0-84926186615,0,23
2-s2.0-84926138625,0,74
2-s2.0-84926178997,0,13
2-s2.0-84926163192,0,64
2-s2.0-84899039668,0,163
2-s2.0-85027928841,0,40
2-s2.0-84883206728,0,92
2-s2.0-84908503685,0,26
2-s2.0-84903843872,0,0
2-s2.0-84903906664,0,65
2-s2.0-84903900815,0,23
2-s2.0-84903902798,0,23
2-s2.0-84898037747,0,122
2-s2.0-84897650403,0,0
2-s2.0-84892484415,0,102
2-s2.0-85053426169,0,2
2-s2.0-85037998851,0,3
2-s2.0-85033664141,0,2
2-s2.0-85041232246,0,4
2-s2.0-85030155902,0,4
2-s2.0-85010677902,0,3
2-s2.0-85010705128,0,4
2-s2.0-84925047705,0,5
2-s2.0-84927558703,0,11
2-s2.0-85010702817,0,8
2-s2.0-84992415452,0,1
2-s2.0-84992135309,0,18
2-s2.0-84933057110,0,16
2-s2.0-84987864026,0,3
2-s2.0-84983516200,0,3
2-s2.0-84937775423,0,10
2-s2.0-84921739958,0,26
2-s2.0-84945218718,0,6
2-s2.0-84919934013,0,18
2-s2.0-84961203406,0,10
2-s2.0-84957434675,0,8
2-s2.0-84954078459,0,6
2-s2.0-84938286114,0,8
2-s2.0-84938293360,0,2
2-s2.0-84938289038,0,1
2-s2.0-84938285533,0,32
2-s2.0-84928674877,0,13
2-s2.0-84924554095,0,18
2-s2.0-84940244803,0,28
2-s2.0-84918823722,0,23
2-s2.0-84918796927,0,9
2-s2.0-84903277241,0,6
2-s2.0-84901004093,0,10
2-s2.0-84894068902,0,4
2-s2.0-85055715800,0,0
2-s2.0-85031995147,0,5
2-s2.0-85032354043,0,1
2-s2.0-85027099305,0,2
2-s2.0-85023204739,0,1
2-s2.0-85020715478,0,3
2-s2.0-84982295555,0,0
2-s2.0-85010014458,0,2
2-s2.0-85001930621,0,1
2-s2.0-85010693185,0,3
2-s2.0-84980348141,0,0
2-s2.0-84982798238,0,2
2-s2.0-85015714801,0,0
2-s2.0-84983486471,0,1
2-s2.0-85019169988,0,0
2-s2.0-85018668449,0,15
2-s2.0-85019045534,0,8
2-s2.0-85002489576,0,5
2-s2.0-85011879035,0,0
2-s2.0-84945590170,0,17
2-s2.0-84973862171,0,0
2-s2.0-84981266406,0,6
2-s2.0-84946854806,0,11
2-s2.0-84994158363,0,34
2-s2.0-84945152160,0,3
2-s2.0-84938855882,0,7
2-s2.0-85003002831,0,22
2-s2.0-84958059851,0,13
2-s2.0-84961223549,0,5
2-s2.0-84939132649,0,12
2-s2.0-84931864782,0,2
2-s2.0-84961933008,0,2
2-s2.0-84976600698,0,21
2-s2.0-84941765508,0,17
2-s2.0-84947935420,0,11
2-s2.0-84945205993,0,3
2-s2.0-84927723023,0,2
2-s2.0-84923312118,0,10
2-s2.0-84924690084,0,1
2-s2.0-84950143189,0,1
2-s2.0-84949222959,0,0
2-s2.0-84949816943,0,2
2-s2.0-84951273606,0,1
2-s2.0-84950158927,0,0
2-s2.0-84950117414,0,0
2-s2.0-84958538675,0,25
2-s2.0-84959231060,0,9
2-s2.0-84957848893,0,1
2-s2.0-84957838584,0,7
2-s2.0-84941183886,0,2
2-s2.0-84929945311,0,19
2-s2.0-84937205342,0,64
2-s2.0-84921436276,0,13
2-s2.0-84921434909,0,17
2-s2.0-84917680329,0,20
2-s2.0-84917731926,0,9
2-s2.0-84926225180,0,44
2-s2.0-84904328346,0,0
2-s2.0-84898538853,0,3
2-s2.0-84898548782,0,15
2-s2.0-84897657143,0,10
2-s2.0-84897762411,0,10
2-s2.0-84893605344,0,1
2-s2.0-85070065568,0,0
2-s2.0-85065958023,0,0
2-s2.0-85032969498,0,2
2-s2.0-85004187422,0,3
2-s2.0-84957671516,0,0
2-s2.0-84957702794,0,4
2-s2.0-84941208873,0,17
2-s2.0-84936995464,0,2
2-s2.0-84936993057,0,1
2-s2.0-84936989627,0,1
2-s2.0-84937019886,0,0
2-s2.0-84924057337,0,2
2-s2.0-84904868728,0,2
2-s2.0-85048859570,0,2
2-s2.0-85036535970,0,3
2-s2.0-85018173467,0,2
2-s2.0-85010703109,0,3
2-s2.0-85009986184,0,2
2-s2.0-84979715891,0,3
2-s2.0-85015040569,0,5
2-s2.0-84965000298,0,4
2-s2.0-84958537289,0,9
2-s2.0-84958537309,0,7
2-s2.0-84926462864,0,10
2-s2.0-84919416015,0,4
2-s2.0-84896943247,0,7
2-s2.0-85058603031,0,2
2-s2.0-85056080294,0,0
2-s2.0-85052918818,0,6
2-s2.0-85054931645,0,0
2-s2.0-85047091673,0,2
2-s2.0-85046114380,0,2
2-s2.0-85041807692,0,0
2-s2.0-85038369065,0,6
2-s2.0-85031748172,0,7
2-s2.0-85031745305,0,2
2-s2.0-85031719199,0,5
2-s2.0-85019955225,0,22
2-s2.0-85031723668,0,4
2-s2.0-85031753778,0,5
2-s2.0-85032857859,0,3
2-s2.0-85031712110,0,1
2-s2.0-85031720353,0,0
2-s2.0-84989869920,0,0
2-s2.0-84995582875,0,5
2-s2.0-84992111299,0,2
2-s2.0-85046241907,0,0
2-s2.0-84962006718,0,1
2-s2.0-84959565752,0,0
2-s2.0-84952874240,0,0
2-s2.0-84940447287,0,1
2-s2.0-84943199798,0,2
2-s2.0-84943199766,0,24
2-s2.0-84943197267,0,3
2-s2.0-84929315538,0,0
2-s2.0-84925506022,0,1
2-s2.0-84926036464,0,5
2-s2.0-84939986539,0,6
2-s2.0-84919496553,0,22
2-s2.0-84901418314,0,14
2-s2.0-84901458168,0,7
2-s2.0-84896283834,0,11
2-s2.0-84896320138,0,1
2-s2.0-84896319436,0,2
2-s2.0-84893745840,0,57
2-s2.0-85049029614,885,5
2-s2.0-85048476291,514,5
2-s2.0-85046646153,2602,11
2-s2.0-85046130357,1193,37
2-s2.0-85042723015,451,6
2-s2.0-85044392287,418,1
2-s2.0-85028000288,1375,8
2-s2.0-85029452246,924,9
2-s2.0-85020293933,1488,10
2-s2.0-85020245292,471,3
2-s2.0-85019194346,954,3
2-s2.0-85018942572,936,8
2-s2.0-85018367054,940,19
2-s2.0-85018515745,2282,17
2-s2.0-85009205123,1163,16
2-s2.0-84963525796,2641,20
2-s2.0-85002326568,1922,9
2-s2.0-84937501418,767,3
2-s2.0-84982273325,2562,10
2-s2.0-84992223665,2581,12
2-s2.0-84977570214,2149,20
2-s2.0-84974829126,1939,17
2-s2.0-84966700805,1759,13
2-s2.0-84966652105,2513,12
2-s2.0-84947983495,1472,10
2-s2.0-84952324905,1690,15
2-s2.0-84946866289,1451,9
2-s2.0-84944474709,1781,11
2-s2.0-84946020915,1248,3
2-s2.0-84946605764,1324,5
2-s2.0-84946100570,3003,34
2-s2.0-84945284167,985,11
2-s2.0-84938057076,1720,10
2-s2.0-84937459183,1209,9
2-s2.0-84930959381,1204,18
2-s2.0-84930661216,3010,24
2-s2.0-84927599876,952,11
2-s2.0-84923038074,496,1
2-s2.0-84906693918,2496,4
2-s2.0-84906499941,6928,6
2-s2.0-84907474178,3995,34
2-s2.0-84916927902,2288,11
2-s2.0-84906569117,2299,16
2-s2.0-84916887640,1245,3
2-s2.0-84904268330,1981,30
2-s2.0-84905370879,2885,24
2-s2.0-84901410063,6442,60
2-s2.0-84893514911,2990,22
2-s2.0-84889669303,6038,39
2-s2.0-84891638986,1895,34
2-s2.0-84883708857,2190,12
2-s2.0-85046167319,889,2
2-s2.0-85054727180,874,0
2-s2.0-85035231870,972,14
2-s2.0-85035063596,751,9
2-s2.0-85034441414,2613,23
2-s2.0-85028349031,1216,6
2-s2.0-85020248952,5062,24
2-s2.0-85009875670,1345,4
2-s2.0-85014089981,6777,41
2-s2.0-85013082966,8198,20
2-s2.0-85009452967,3984,24
2-s2.0-84978823294,1638,11
2-s2.0-84964226769,3039,8
2-s2.0-84962550590,3470,11
2-s2.0-84962174357,1603,16
2-s2.0-84949032111,683,6
2-s2.0-84960911497,3972,7
2-s2.0-84959535688,2911,18
2-s2.0-84959518643,19538,77
2-s2.0-84953839727,3519,83
2-s2.0-84941180178,1895,22
2-s2.0-84930046510,1732,10
2-s2.0-84923072183,3611,19
2-s2.0-84911367094,1881,12
2-s2.0-84911372716,461,1
2-s2.0-84903738671,1606,33
2-s2.0-84901429958,649,3
2-s2.0-85054650979,0,1
2-s2.0-85052499380,0,5
2-s2.0-85042589595,0,1
2-s2.0-85031117516,0,0
2-s2.0-85027531497,0,29
2-s2.0-85031732077,0,2
2-s2.0-85031710352,0,2
2-s2.0-85031716588,0,3
2-s2.0-85026865168,0,4
2-s2.0-85019742051,0,10
2-s2.0-85020691387,0,0
2-s2.0-85013665761,0,3
2-s2.0-85008261061,0,5
2-s2.0-84977584647,0,0
2-s2.0-84983058662,0,2
2-s2.0-84983048119,0,1
2-s2.0-84975250756,0,21
2-s2.0-84958918865,0,2
2-s2.0-84955183740,0,23
2-s2.0-84954559452,0,9
2-s2.0-84955187055,0,2
2-s2.0-84944741668,0,2
2-s2.0-84944750370,0,7
2-s2.0-84944732880,0,23
2-s2.0-84939781830,0,0
2-s2.0-84932193832,0,6
2-s2.0-84923274369,0,10
2-s2.0-84906942132,0,14
2-s2.0-84906668219,0,41
2-s2.0-84911965932,0,4
2-s2.0-84902655229,0,5
2-s2.0-84898814456,0,7
2-s2.0-85046031932,0,4
2-s2.0-85041012193,0,2
2-s2.0-85048260034,0,0
2-s2.0-85041005825,0,10
2-s2.0-85042218625,0,9
2-s2.0-85040980483,0,8
2-s2.0-85039870543,0,5
2-s2.0-85037700723,0,5
2-s2.0-85027353641,0,3
2-s2.0-85013195035,0,2
2-s2.0-85000645678,0,1
2-s2.0-84978081311,0,19
2-s2.0-84975507446,0,44
2-s2.0-84959209276,0,5
2-s2.0-84961203683,0,58
2-s2.0-84958243016,0,3
2-s2.0-84958176135,0,1
2-s2.0-84958163627,0,9
2-s2.0-84952630560,0,10
2-s2.0-84946490583,0,22
2-s2.0-84946496223,0,28
2-s2.0-84940956797,0,7
2-s2.0-84940963770,0,2
2-s2.0-84940955222,0,12
2-s2.0-84937253856,0,1
2-s2.0-84937251754,0,19
2-s2.0-84937253431,0,21
2-s2.0-84928357238,0,15
2-s2.0-84928372052,0,3
2-s2.0-84928366162,0,25
2-s2.0-84928367554,0,7
2-s2.0-84926520668,0,10
2-s2.0-84926521554,0,17
2-s2.0-84921888421,0,38
2-s2.0-84921834556,0,4
2-s2.0-84920125663,0,15
2-s2.0-84920190600,0,1
2-s2.0-84920165835,0,18
2-s2.0-84899520171,0,18
2-s2.0-84899541857,0,24
2-s2.0-84895769921,0,15
2-s2.0-84893797787,0,14
2-s2.0-84893795019,0,15
2-s2.0-84893765133,0,29
2-s2.0-85056767810,0,1
2-s2.0-85056775420,0,1
2-s2.0-85053284205,0,0
2-s2.0-85046415899,0,4
2-s2.0-85033593448,0,11
2-s2.0-85028640382,0,3
2-s2.0-85028684599,0,0
2-s2.0-85018781311,0,2
2-s2.0-85011048199,0,4
2-s2.0-85011048194,0,7
2-s2.0-85000785519,0,1
2-s2.0-84986904841,0,4
2-s2.0-84986918054,0,2
2-s2.0-84978438265,0,3
2-s2.0-84978410059,0,2
2-s2.0-84959282208,0,0
2-s2.0-84959261075,0,7
2-s2.0-84957052510,0,6
2-s2.0-84954046749,0,7
2-s2.0-84941635671,0,2
2-s2.0-84936769173,0,3
2-s2.0-84935129802,0,1
2-s2.0-84920871660,0,0
2-s2.0-84920903775,0,8
2-s2.0-84920911428,0,6
2-s2.0-85041598903,0,5
2-s2.0-85040989524,0,16
2-s2.0-85041612224,0,3
2-s2.0-85030248611,0,15
2-s2.0-85035790712,0,8
2-s2.0-85028645458,0,3
2-s2.0-85019217860,0,2
2-s2.0-85002339051,0,26
2-s2.0-84992449486,0,24
2-s2.0-84990869272,0,4
2-s2.0-84964903705,0,8
2-s2.0-84954349749,0,22
2-s2.0-84946915045,0,7
2-s2.0-84943799163,0,18
2-s2.0-84943770221,0,10
2-s2.0-84940038098,0,22
2-s2.0-84936746982,0,22
2-s2.0-84930158163,0,22
2-s2.0-84930391423,0,16
2-s2.0-84921030164,0,31
2-s2.0-84912055133,0,5
2-s2.0-84903943705,0,5
2-s2.0-85040251694,0,0
2-s2.0-85073805967,0,0
2-s2.0-85065046619,0,1
2-s2.0-85021765962,0,0
2-s2.0-85021757085,0,2
2-s2.0-85017103402,0,0
2-s2.0-85015263717,0,0
2-s2.0-84992025940,0,1
2-s2.0-84992108960,0,0
2-s2.0-84978381221,0,1
2-s2.0-84978431862,0,2
2-s2.0-84944736285,0,1
2-s2.0-84944726805,0,1
2-s2.0-84936758667,0,0
2-s2.0-84926388851,0,1
2-s2.0-84920917873,0,1
2-s2.0-84903467476,0,12
2-s2.0-84897554754,0,4
2-s2.0-85043326455,0,2
2-s2.0-85044950375,0,1
2-s2.0-85030324331,0,1
2-s2.0-85014414534,0,58
2-s2.0-85012888313,0,11
2-s2.0-85019022850,0,67
2-s2.0-85019023111,0,1
2-s2.0-84988884851,0,1
2-s2.0-84964017510,0,29
2-s2.0-84943262132,0,6
2-s2.0-84943239156,0,15
2-s2.0-84927745907,0,34
2-s2.0-84927717739,0,7
2-s2.0-84910604249,0,24
2-s2.0-84899638135,0,4
2-s2.0-85055616840,0,0
2-s2.0-85068840179,0,0
2-s2.0-85062171619,0,0
2-s2.0-85063630588,0,2
2-s2.0-85055614679,0,0
2-s2.0-85058620686,0,1
2-s2.0-85060948202,0,0
2-s2.0-85060937969,0,0
2-s2.0-85062396537,0,0
2-s2.0-85062416008,0,0
2-s2.0-85063636918,0,0
2-s2.0-85060959622,0,2
2-s2.0-85060912794,0,0
2-s2.0-85042100345,0,0
2-s2.0-85047766268,0,2
2-s2.0-85047745574,0,4
2-s2.0-85046475949,0,2
2-s2.0-85026419179,0,0
2-s2.0-85044784934,0,1
2-s2.0-85019673375,0,1
2-s2.0-85042139410,0,1
2-s2.0-85042120028,0,0
2-s2.0-85062013019,0,0
2-s2.0-85042074989,0,1
2-s2.0-85042091483,0,0
2-s2.0-85041942125,0,0
2-s2.0-85041954604,0,1
2-s2.0-85041964605,0,0
2-s2.0-85041963625,0,0
2-s2.0-85041955254,0,0
2-s2.0-85041964742,0,2
2-s2.0-85026731450,0,0
2-s2.0-85019651934,0,0
2-s2.0-84979913359,0,11
2-s2.0-85067105683,0,2
2-s2.0-85040570300,0,2
2-s2.0-85038129807,0,1
2-s2.0-85029623346,0,5
2-s2.0-85038129611,0,1
2-s2.0-84992650797,0,0
2-s2.0-85018720731,0,10
2-s2.0-85015183403,0,4
2-s2.0-84982719313,0,3
2-s2.0-84979901362,0,22
2-s2.0-85040579245,0,0
2-s2.0-85057563988,0,0
2-s2.0-85055616297,0,2
2-s2.0-85054068539,0,2
2-s2.0-85057530664,0,3
2-s2.0-85055077702,0,1
2-s2.0-85057535454,0,0
2-s2.0-85056357744,0,2
2-s2.0-85056311889,0,3
2-s2.0-85053762053,0,0
2-s2.0-85046125449,0,12
2-s2.0-85053760272,0,4
2-s2.0-85053752210,0,0
2-s2.0-85053775692,0,5
2-s2.0-85053872936,0,4
2-s2.0-85053873186,0,2
2-s2.0-85048448846,0,4
2-s2.0-85044272678,0,6
2-s2.0-85044271034,0,5
2-s2.0-85044328916,0,4
2-s2.0-85044334576,0,10
2-s2.0-85044290915,0,4
2-s2.0-85044261446,0,10
2-s2.0-85044153809,0,23
2-s2.0-85044251831,0,0
2-s2.0-85044339754,0,5
2-s2.0-85045640838,0,1
2-s2.0-85042173372,0,2
2-s2.0-85032865672,0,10
2-s2.0-85045648797,0,3
2-s2.0-85021121473,0,0
2-s2.0-85043260839,0,3
2-s2.0-85017161394,0,0
2-s2.0-85049087256,0,0
2-s2.0-85049075570,0,1
2-s2.0-85049118696,0,1
2-s2.0-85049076103,0,7
2-s2.0-85043459547,0,9
2-s2.0-85021657453,0,3
2-s2.0-85028887455,0,5
2-s2.0-85017644624,0,4
2-s2.0-85020227444,0,0
2-s2.0-85017417057,0,15
2-s2.0-85016111111,0,44
2-s2.0-85016116711,0,4
2-s2.0-85014084480,0,2
2-s2.0-85011673146,0,0
2-s2.0-85013074892,0,0
2-s2.0-84992365641,0,2
2-s2.0-85012933248,0,2
2-s2.0-84991467145,0,6
2-s2.0-84988664760,0,22
2-s2.0-84991575855,0,1
2-s2.0-84991497606,0,0
2-s2.0-84991512032,0,19
2-s2.0-84978066494,0,17
2-s2.0-84979987407,0,3
2-s2.0-84969761276,0,5
2-s2.0-84973364318,0,4
2-s2.0-84973299804,0,3
2-s2.0-84973546873,0,6
2-s2.0-84965078909,0,3
2-s2.0-84969752542,0,7
2-s2.0-84959274703,0,20
2-s2.0-84962441101,0,1
2-s2.0-84962419747,0,1
2-s2.0-84964018585,0,4
2-s2.0-84974722351,0,0
2-s2.0-84964034109,0,23
2-s2.0-84955605460,0,1
2-s2.0-84956890579,0,14
2-s2.0-84964077791,0,1
2-s2.0-84949624778,0,9
2-s2.0-84949627710,0,4
2-s2.0-84942813463,0,4
2-s2.0-84957429174,0,2
2-s2.0-84940031434,0,10
2-s2.0-84940047448,0,3
2-s2.0-84942779063,0,6
2-s2.0-84937851644,0,55
2-s2.0-84937941035,0,19
2-s2.0-84923991691,0,8
2-s2.0-84924015969,0,23
2-s2.0-84924027270,0,10
2-s2.0-84924006519,0,7
2-s2.0-84924015103,0,41
2-s2.0-84923998465,0,1
2-s2.0-84924013642,0,0
2-s2.0-84923995264,0,45
2-s2.0-84937561777,0,22
2-s2.0-84979862556,0,8
2-s2.0-84979862419,0,48
2-s2.0-84937574094,0,3
2-s2.0-84937558780,0,1
2-s2.0-84937551424,0,5
2-s2.0-84924421740,0,24
2-s2.0-84927714436,0,3
2-s2.0-84905566960,0,34
2-s2.0-84905562874,0,42
2-s2.0-84905578698,0,51
2-s2.0-84905581166,0,13
2-s2.0-84905569849,0,30
2-s2.0-84905437511,0,6
2-s2.0-84902270463,0,63
2-s2.0-84902252203,0,4
2-s2.0-84902263868,0,78
2-s2.0-84902250039,0,2
2-s2.0-84902245896,0,13
2-s2.0-84902247486,0,30
2-s2.0-84902149016,0,5
2-s2.0-84898026052,0,23
2-s2.0-84897990344,0,85
2-s2.0-84898040982,0,30
2-s2.0-84897996841,0,4
2-s2.0-84894190879,0,2
2-s2.0-84894054600,0,38
2-s2.0-84894098179,0,20
2-s2.0-84894155533,0,6
2-s2.0-84894164774,0,4
2-s2.0-84894113245,0,0
2-s2.0-84894201703,0,0
2-s2.0-84890034351,0,25
2-s2.0-84890119467,0,10
2-s2.0-84890122326,0,6
2-s2.0-84890122025,0,7
2-s2.0-84890047296,0,10
2-s2.0-84890097653,0,3
2-s2.0-84890106083,0,5
2-s2.0-84890049578,0,0
2-s2.0-85076376819,0,0
2-s2.0-85057958534,0,1
2-s2.0-85039784238,0,4
2-s2.0-85020707460,0,7
2-s2.0-85018433454,0,6
2-s2.0-85017428176,0,6
2-s2.0-85049909286,0,0
2-s2.0-85055167229,0,2
2-s2.0-85055148693,0,1
2-s2.0-85043352046,0,4
2-s2.0-85020229100,0,15
2-s2.0-85017172157,0,0
2-s2.0-85045240015,0,6
2-s2.0-85053161164,0,0
2-s2.0-85017151778,0,1
2-s2.0-85010842152,0,4
2-s2.0-85038014415,0,3
2-s2.0-85020499035,0,6
2-s2.0-85071994646,0,0
2-s2.0-85006276112,0,13
2-s2.0-84995801561,0,0
2-s2.0-85006274954,0,4
2-s2.0-85038014164,0,0
2-s2.0-85034610796,0,4
2-s2.0-85001754593,0,3
2-s2.0-85001759310,0,6
2-s2.0-85009792170,0,1
2-s2.0-84986550351,0,5
2-s2.0-84979249510,0,10
2-s2.0-84988322440,0,5
2-s2.0-85065889995,0,0
2-s2.0-84980383731,0,1
2-s2.0-84995511384,0,20
2-s2.0-85008631615,0,0
2-s2.0-85017443365,0,3
2-s2.0-84954524644,0,34
2-s2.0-84978537592,0,8
2-s2.0-84995752925,0,0
2-s2.0-85009967026,0,3
2-s2.0-84964375024,0,11
2-s2.0-84992162489,0,2
2-s2.0-84963674196,0,4
2-s2.0-84954536420,0,3
2-s2.0-85006488661,0,1
2-s2.0-84962717028,0,1
2-s2.0-84943764520,0,4
2-s2.0-84979582056,0,0
2-s2.0-84940911395,0,17
2-s2.0-84943742355,0,24
2-s2.0-84973348795,0,1
2-s2.0-84931085828,0,10
2-s2.0-84940068981,0,12
2-s2.0-84930350067,0,1
2-s2.0-84973868041,0,18
2-s2.0-84923280118,0,25
2-s2.0-84958249550,0,12
2-s2.0-84954405125,0,2
2-s2.0-84949234126,0,12
2-s2.0-84949323617,0,11
2-s2.0-84949317095,0,1
2-s2.0-84949314521,0,1
2-s2.0-84941182581,0,44
2-s2.0-84942984046,0,0
2-s2.0-84929164194,0,15
2-s2.0-84988227310,0,17
2-s2.0-84924765249,0,0
2-s2.0-84923683547,0,14
2-s2.0-84923658603,0,8
2-s2.0-84923775938,0,2
2-s2.0-84923650658,0,0
2-s2.0-84911484487,0,0
2-s2.0-84904856801,0,9
2-s2.0-84904857065,0,2
2-s2.0-84893503710,0,6
2-s2.0-84893451040,0,9
2-s2.0-85048315618,0,3
2-s2.0-85049563234,0,0
2-s2.0-85046676792,0,0
2-s2.0-85042261871,0,4
2-s2.0-85032590846,0,9
2-s2.0-85029741812,0,9
2-s2.0-85020503332,0,5
2-s2.0-85019392777,0,8
2-s2.0-84966393425,0,6
2-s2.0-84962178056,0,13
2-s2.0-84962657945,0,10
2-s2.0-84958778477,0,7
2-s2.0-84958776603,0,4
2-s2.0-84933532710,0,17
2-s2.0-84958772881,0,2
2-s2.0-84933533294,0,26
2-s2.0-84933507145,0,1
2-s2.0-84933513751,0,10
2-s2.0-85043329796,0,3
2-s2.0-85030120605,0,0
2-s2.0-85007485672,0,1
2-s2.0-84994591774,0,2
2-s2.0-84994627677,0,6
2-s2.0-84983803999,0,8
2-s2.0-84968612559,0,4
2-s2.0-84903374332,0,3
2-s2.0-85044226133,0,2
2-s2.0-85044185790,0,3
2-s2.0-85038419590,0,1
2-s2.0-84988606183,0,7
2-s2.0-84988642754,0,2
2-s2.0-84975708769,0,10
2-s2.0-84975746719,0,8
2-s2.0-84942922336,0,12
2-s2.0-84942877016,0,3
2-s2.0-84942878044,0,0
2-s2.0-84942852147,0,0
2-s2.0-84925337815,0,4
2-s2.0-84925300367,0,0
2-s2.0-84904151313,0,10
2-s2.0-84890389802,0,6
2-s2.0-85059003038,0,0
2-s2.0-85048795744,0,3
2-s2.0-85021649460,0,3
2-s2.0-85050387468,0,1
2-s2.0-85041131150,0,3
2-s2.0-85032658592,0,0
2-s2.0-85017642130,0,3
2-s2.0-85014771215,0,1
2-s2.0-85011636023,0,0
2-s2.0-84978129497,0,0
2-s2.0-84961938135,0,6
2-s2.0-84966697359,0,0
2-s2.0-84961212139,0,3
2-s2.0-84961209538,0,5
2-s2.0-84951277681,0,10
2-s2.0-84945206861,0,4
2-s2.0-84961209395,0,0
2-s2.0-84941331349,0,5
2-s2.0-84940093104,0,3
2-s2.0-84955387410,0,1
2-s2.0-84924107909,0,7
2-s2.0-84945490092,0,5
2-s2.0-84945474380,0,11
2-s2.0-84938748413,0,6
2-s2.0-84930759781,0,10
2-s2.0-84930765837,0,3
2-s2.0-84919864987,0,3
2-s2.0-84901266483,0,3
2-s2.0-84896890709,0,4
2-s2.0-84893422906,0,6
2-s2.0-84893399958,0,5
2-s2.0-85050823240,0,0
2-s2.0-85050802177,0,0
2-s2.0-85050819140,0,1
2-s2.0-85051647462,0,0
2-s2.0-85054561215,0,0
2-s2.0-85027380572,0,3
2-s2.0-85014308485,0,0
2-s2.0-85014341371,0,2
2-s2.0-84928309650,0,7
2-s2.0-84928312754,0,1
2-s2.0-84901658862,0,3
2-s2.0-84906976415,0,0
2-s2.0-85058183600,0,0
2-s2.0-85058171276,0,2
2-s2.0-85058191023,0,0
2-s2.0-85052743532,0,2
2-s2.0-85048345842,0,0
2-s2.0-85048317456,0,1
2-s2.0-85054182527,0,2
2-s2.0-85048300678,0,1
2-s2.0-85048042318,0,1
2-s2.0-85048054196,0,3
2-s2.0-85029540286,0,1
2-s2.0-85020691783,0,3
2-s2.0-85004115770,0,0
2-s2.0-85003856395,0,0
2-s2.0-84962295531,0,2
2-s2.0-84974817451,0,15
2-s2.0-85014531332,0,3
2-s2.0-84962208179,0,0
2-s2.0-84974834833,0,2
2-s2.0-85014527235,0,1
2-s2.0-84923914394,0,2
2-s2.0-84923885100,0,0
2-s2.0-84949990819,0,2
2-s2.0-84923902704,0,15
2-s2.0-84919451217,0,1
2-s2.0-84897893091,0,9
2-s2.0-85034806421,0,0
2-s2.0-85057855490,0,1
2-s2.0-85033719326,0,0
2-s2.0-85032221442,0,3
2-s2.0-85051698060,0,0
2-s2.0-85051748480,0,0
2-s2.0-85038381384,0,0
2-s2.0-85026359903,0,5
2-s2.0-85020129310,0,1
2-s2.0-85027323887,0,3
2-s2.0-85014577899,0,2
2-s2.0-85018185947,0,2
2-s2.0-85044261217,0,6
2-s2.0-85011923653,0,5
2-s2.0-85038834092,0,3
2-s2.0-85038853784,0,5
2-s2.0-85034254473,0,2
2-s2.0-85020545139,0,2
2-s2.0-85019038040,0,1
2-s2.0-85018967033,0,2
2-s2.0-85014633157,0,3
2-s2.0-85034766136,0,0
2-s2.0-85034646379,0,2
2-s2.0-85027362997,0,2
2-s2.0-85011661520,0,1
2-s2.0-85011867227,0,11
2-s2.0-85019019152,0,1
2-s2.0-84987621381,0,3
2-s2.0-84997794605,0,1
2-s2.0-85002213848,0,1
2-s2.0-84991461473,0,1
2-s2.0-84994092381,0,1
2-s2.0-85028395745,0,0
2-s2.0-85028389807,0,0
2-s2.0-85025150190,0,7
2-s2.0-85024500593,0,1
2-s2.0-85024472461,0,1
2-s2.0-85024481930,0,1
2-s2.0-84976320072,0,4
2-s2.0-85020259335,0,5
2-s2.0-85020251131,0,4
2-s2.0-85020292896,0,9
2-s2.0-85020260811,0,18
2-s2.0-85020262641,0,1
2-s2.0-85019149782,0,0
2-s2.0-85019142148,0,1
2-s2.0-85019054682,0,2
2-s2.0-85019063114,0,1
2-s2.0-85008392774,0,5
2-s2.0-85008323933,0,8
2-s2.0-84988422546,0,7
2-s2.0-84976588376,0,3
2-s2.0-85002168917,0,1
2-s2.0-84997638243,0,1
2-s2.0-85008469090,0,0
2-s2.0-84996615260,0,0
2-s2.0-84996671291,0,0
2-s2.0-85008490002,0,0
2-s2.0-84982274146,0,0
2-s2.0-84973139084,0,5
2-s2.0-84978472286,0,6
2-s2.0-84976260197,0,3
2-s2.0-84958520944,0,11
2-s2.0-84975266719,0,3
2-s2.0-84958052548,0,20
2-s2.0-84971445017,0,0
2-s2.0-84971483335,0,0
2-s2.0-84971467702,0,1
2-s2.0-84971406282,0,1
2-s2.0-84971452294,0,0
2-s2.0-84971422931,0,3
2-s2.0-84946866433,0,0
2-s2.0-84946887387,0,9
2-s2.0-84958112244,0,5
2-s2.0-84958105615,0,11
2-s2.0-84955683624,0,2
2-s2.0-84955653145,0,28
2-s2.0-84954390423,0,5
2-s2.0-84954381649,0,1
2-s2.0-84953309142,0,0
2-s2.0-84953227682,0,2
2-s2.0-84948783876,0,0
2-s2.0-84948845579,0,1
2-s2.0-84946925118,0,1
2-s2.0-84946945337,0,7
2-s2.0-84944096748,0,5
2-s2.0-84940024177,0,3
2-s2.0-84940100147,0,5
2-s2.0-84940092764,0,0
2-s2.0-84940093510,0,0
